Title,Label
Were 300 EVMs Seized From A Shop In Uttar Pradesh?,0
Uddhav Thackeray led Maha Vikas Aghadi govt to take floor test today,1
"How do SC, NGT judgments impact the economy? NITI Aayog commissions study to find out",1
No Question Hour this monsoon session,1
Yesteryear star Kumkum passes away,1
Fact Check: This viral photo is not of an injured Indian Army soldier but a Russian,0
Will get two-thirds majority in Bihar Assembly poll: Shah,1
ED summons Sanjay Rauts wife Varsha Raut to join investigation in PMC Bank scam,1
Fact Check: Assault video from Lucknow goes viral with misleading communal narrative,0
"Suspense on deputy CM, other ministers in Bihar",1
Fact Check: New Zealand PMâs temple visit goes viral with misleading claim,0
Kerala Floods: BJP ministers did not donate Rs 25 crores cheque.Kerala Floods: Fake BJP donation claim confuses people,0
Fact Check: Old picture from Prayagraj shared as buses arranged by...,0
"No, this is not a real photo of Indias main opposition leader with a black eye.No, this is not a real photo of India's main opposition leader eating biryani with the Prime Minister of Pakistan.",0
Fact Checked: Did 16-YO Zuber Khan develop a drone that can...,0
Fact Check: Did Wayanad celebrate Rahul Gandhiâs victory with Pakistani flags?,0
Kerala gold smuggling: Sivasankar in ED custody,1
Ex-MP Annu Tandon quits Cong,1
Pratap Sarnaik ? crorepati Shiv Sena MLA raided by ED was once an autorickshaw driver?.Congress leader Randeep Surjewala uses part of a video to target CM Vasundhara Raje,0
Centre amends J-K domicile law after backlash; now civil servant jobs reserved for residents,1
Fact Check: From Pakistanâs Fake Image At The UN To False Photos Of Rohingya Refugees,0
"Fact Check: Police protesting against CAA? No, these pictures are fake",0
Rainfall activity over northwest India is expected to increase from tomorrow onwards,1
"Fact Check: No, Kerala Police has not issued any Such Warning to the Public as claimed by viral social media posts!.Fact Check: False news again on Pakistan media, this time about the retirement of Air Marshal Hari Kumar",0
No need for third-party intervention: China rejects Trumps offer to mediate on border row with India,1
"TDP also promises minimum income for poor, assures Rs 2 lakh per family per year",1
"National capital experiences sudden change in weather; dust storms, rain in some areas",1
"The link between litchis, malnourishment and the death of over 100 children in Bihar",0
Patients didnÕt recover by eating ÔBhabhijiÕs papadÕ: Sanjay Raut defends Maharashtra govt taking jibe at BJP,1
Û÷How do we know these ashes are our daughterÛªsÛª: Priyanka raises queries of Hathras girlÛªs kin,1
Important to respect peaceful protests  UN chiefs spokesman on tractor rally violence in Delhi,1
"HPPSC recruitment 2019: Applications invited for various posts, apply till September 17 at hppsc.hp.gov.in",1
Cotton Harvests Nearly Doubled Since Bt Cotton: Minister. Fact: Yields Have Stagnated.Fact Check: BR Ambedkar's great-grandson mistakes cattle breed for caste,0
Third phase of polling begins for 17 Assembly seats in Jharkhand; 13.05% voter turnout till 9 am,1
"No sign of relief for the US, as COVID-19 cases shoot...",1
No! There is no scholarship under Dr. Manmohan SinghÕs name in...,0
India ranks 17th among countries at risk of Coronavirus import,1
PM Modi urges people to send ideas for Û÷Mann ki BaatÛª,1
"Dalit man thrashed by mob inside a mosque? Viral video, false claim",0
"No, This Is Not Annies Kanmani Joy - Kodagu's COVID-19 Warrior",0
"No, this photo does not show an Indian stock exchange telling people to vote against PM Modi",0
"Jharkhand: Woman, her two minor children die after consuming poison",1
Congress social media head Divya Spandana mocks Modiâs education using incomplete video,0
"JNU Violence: Unrelated Photos Of Sex Toys, Condoms Go Viral",0
ATMs dispensing fake notes a 'serious matter': Das,0
Cops didnt beat this man for not serving them tea; heres...,0
"Uttarakhand increases subsidy for Kailash Mansarovar pilgrims, e-cabinet portal launched",1
"Aliens Planning To Invade Gujarat With The Help Of Modiâs Opponents, Says Madhu Kishwar",1
Amit Malviya shares photo from 2017 to portray Gandhi familyÕs China visit in 2008,0
Did A Bangladeshi Accidentally Burn To Death While Celebrating India's ...,0
"Farm Bills to benefit small, marginal farmers most, says Modi",1
Fact Check: This viral video of police lathi-charge is not from Delhi,0
"No, Naseeruddin Shah Did Not Say Lakhs Of Muslims Will Leave India If...",0
Old video of Amitabh Bachchan resurfaces as recent from Nanavati hospital.... Old video of Amitabh Bachchan thanking doctors resurfaces with false claims,0
"Delhi CM Arvind Kejriwal ÔunwellÕ with fever, sore throat, in self-quarantine; may go for Coronavirus test tomorrow",1
"Not just Wistron, Karnataka battling tougher, longer labour crisis at Toyota Kirloskar plant",1
The story of Yogi Adityanathâs journey,0
Fact Check: HT report claiming men are twice likely to die from Covid is misleading.Fact check: Viral CERT-In advisory of possible phishing attack is TRUE but they are NOT sponsored by Chinese army,0
Power Crisis Hits Delhi,1
"Fact check: Mob thrashing man in viral video is not MP Congress leader, but BJP activist from Bengal",0
Fact Check: These antique steel-wheeled tractors have no connection with farmers protests,0
Body of priest cremated after admnÛªs assurances to kin; BJP attacks Gehlot govt,1
"Meet 'Mad Hatterpillar,' the caterpillar that uses its old heads for defense",1
"Fact Check: Dead monk smiling even after a hundred years? No, here is the truth about the viral pic",0
Using sanitiser causes burns? Fact check,0
Defence Minister promised a Û÷bangÛª and ended with a Û÷whimperÛª: CongressÛª P Chidambaram,1
No! The crowd did not force this old man to dance,0
"Punjab cop on lockdown duty tries to stop car in Jalandhar, dragged on bonnet; driver arrested",1
"Plastic In Aashirvaad Atta? No, It's Gluten: A FactCheck",0
Finance Ministry to present paperless Budget 2021- a first since Independence,1
"Woman killed, another injured in ceasefire violation by Pak on LoC in J-Ks Baramulla",1
Maharashtra: Govt to propose 11 new conservation reserves in meet with wildlife board,1
UAE airlines operating charter flights for repatriation of stranded Indians,1
Why BJP chose Tejasvi Surya for Bengaluru South over Ananth Kumars widow Tejaswini,1
Towering visionary who laid foundation of our country: RahulÕs tribute to Nehru,1
"Earthquake of magnitude 5.1 on Richter scale hits Mizoram, adjoining states",1
Centre issues advisory asking people to wear homemade face masks as Coronavirus cases surge,1
Meghalaya becomes fifth coronavirus-free northeast state,1
Why Eknath Khadse?s exit ?shatters BJP image? and deals ?Brand Fadnavis? a blow,0
Robert Vadra condemns climate activist Disha Ravis arrest,1
IRCTC sent 1.9 crore emails in 5 days regarding PM Modis decision to support Sikh community,1
"Rhea held, NCB says she got Rajput drugs Û÷for consumptionÛª",1
"Number of Congress MLAs quitting may rise to 30 by evening, says MP BJP leader",1
"Those in power lack the capacity, vision & wisdom to uphold Nehrus legacy: Sonia Gandhi",1
Delimitation exercise to remove bias with Jammu region,1
"6,692 people test COVID positive in UP; largest single-day spike in cases",1
Speaking without doing isnï¿½t introspection ï¿½ Congressï¿½ Adhir Chowdhury slams Kapil Sibal,1
"Andhra Pradesh govt constitutes probe committee, seeks questions from public on LG Polymers gas leak",1
China questions nationality of missing Arunachal youths,1
"Numbers donï¿½t matter, weï¿½ll give tough time to Modi govt in Parliament, opposition says",1
"India Today, Aaj Tak show footage of Rafale jets instead of Mirage 2000.Aaj Tak, Times Now Air Video Of 1962 War Memorial As 'Proof Of Galwan'",0
"Ram Mandir fund collection drive stokes tension in MP, clashes, bid to damage mosques reported",1
"Opposition disheartened by Indias growth, says PM Modi in Arunachal rally",1
Fact Check: Did Nepal Shoot Down An IAF Helicopter & Capture An Indian Pilot?,0
Former Maharashtra CM tests positive for COVID-19,1
Yamuna flowing close to warning mark,1
"No, this video does not show Indian trucks on a train because diesel prices have gone up",0
Muting of democratic India continues: Congress on Rajya Sabha MPs suspension,1
"Chidambaram first to float Sonia Gandhis name, few reservations in CWC",1
Is the rapist of an 8-year-old kid murdered in public at Barabanki? Fact Check!.Fact Check: Did this man track down and brutally torture his three-year-old daughter's rapist?,0
"Use of Chloroquine for treating COVID-19 , has not been approved by the WHO.There is No Govt or WHO advisory restricting the purchase of Chinese products during Holi due to COVID-19",0
"Congress backs J-K alliance, wants Ôunconstitutional decisions of August 5, 2019Õ rescinded",1
"Ahead of virtual meet with Chief Ministers, PM Modi takes stock of COVID-19 situation",1
Is Muslim panel under AYUSH Ministry responsible for restrictions on Patanjaliï¿½s...,0
This video actually shows cashew-shaped biscuits being made.The audio clip released in connection with Surats Muslim vegetable vendors is fake.,0
How to strengthen regulatory systems for media being considered: Prakash Javadekar,1
"Fact Check: Govt has not banned Chinese Apps, hereÕs the truth",0
129 arrested over clashes between two communities in West Bengals Telinipara,1
"JJP ÔbetrayedÕ voters by supporting BJP in state, says Haryana Congress Chief Kumari Selja",1
Hindu Sena activists deface Chinese embassy signboard,1
"Self-regulation by TV channels not good enough, SC tells Centre",1
"PM Modi attacks Pak on drug smuggling, slams Cong over Article 370, Kartarpur at Haryana rally",1
SwedenÕs royal couple King Carl XVI Gustaf and Queen Silvia to help clean Mumbai beach,1
"Fact Check: Sorry Mr Amitabh Bachchan, Nasa doesn't have a rain cloud generator",0
"At Congress Punjab tractor rally, Rahul Gandhi vows to rip farm laws",1
"Rajnath Singh, China defence minister talk, Foreign Secretary says situation unprecedented since 1962",1
Permanent commission to control air pollution defines holistic approach: Javadekar,1
Active Covid caseload below 6 lakh for first time in 85 days,1
"50,356 more Covid cases reported; 577 more people die",1
False: No govt order passed to punish those who post jokes on coronavirus,0
6 convicted under MCOCA for running fake job syndicate,0
"Partial pullback at Galwan, Hot Springs",1
Fight against coronavirus: Labour Ministry converts 21 ESIC facilities into dedicated Covid-19 hospitals,1
Rape charges against BJP Spokesperson Sambit Patra FALSE.Fact Check: Viral claims about Sambit Patra's removal as BJP spokesperson are false,0
Video Of Woman Torturing Minor Girl Is Not From India,0
Actor Payal Ghosh joins Ramdas Athawale-led Republican Party of India,1
Litigants unable to get justice through virtual courts: BCI,1
"After Khalistan agenda, BJP leaders now see hand of tukde-tukde gang in farmer protest ",1
UNESCO has not declared Indias national anthem best in the world;...,0
"Govt sets up taskforce to examine maternal mortality rate, age of motherhood",1
"Nagpur jail refused books, sheets of paper he brought for GN Saibaba, his lawyer claims",1
West UP farmers up in arms against Centres legislations,1
Campaign ends for second phase of Bihar elections,1
"Fact Check: Did Aamir Khan Donate Rs 15,000 In Sack Of One Kilo Wheat Each?",0
Fact Check: Execution story of US prisoner is not authentic,0
Coronavirus Highlights: Recovery rate rises to 91.15%; active cases fall below six lakh,1
Did China quote Indian politicos at UNSC in Masood Azhar case?...,0
Farmers in Haryana block roads in protest against farm bills; security arrangements intensified,1
Kerala Floods: Fake BJP donation claim confuses people.Kerala Floods: BJP ministers did not donate Rs 25 crores cheque,0
Modis second term needs to be bolder than his first,1
Punjab and Haryana Court gives consent to open essential item shops amid lockdown,1
Republic TV CEO Vikas Khanchandani arrested in TRP rating scam,1
Fact Check: This Viral Prescription By Sir Ganga Ram Hospital On COVID-19 Is Fake.Fact Check: This Covid-19 prescription is not given by Delhis Sir Ganga Ram Hospital,0
